hex_id,badQualityPercent,meeting,attendee
8526500ffffffff,0,0|3,0|3
851e506ffffffff,0,0|5,0|5
85265047fffffff,0,0|5,0|5
851e50c7fffffff,0,0|1,0|1
852650c7fffffff,0,0|1,0|1
85424b33fffffff,0,0|1,0|1
85264b2ffffffff,0,0|1,0|1
85124b1bfffffff,0,0|2,0|2
85264b57fffffff,0,0|1,0|1
85424b0bfffffff,0,0|4,0|4
85264ba7fffffff,0,0|7,0|7
85264bd7fffffff,0,0|1,0|1
85464b97fffffff,0,0|17,0|18
85264bb7fffffff,0,0|15,0|15
85264bcffffffff,0,0|3,0|3
85264bc7fffffff,0,0|1,0|1
855e4a37fffffff,0.33,1|3,1|3
85264a57fffffff,0,0|3,0|3
85424a03fffffff,0,0|8,0|8
85264a67fffffff,0,0|1,0|1
855e4a17fffffff,0.2,1|4,1|5
85264a4ffffffff,0,0|40,0|41
85264a97fffffff,0,0|5,0|6
851e4aa7fffffff,0,0|1,0|1
85264a87fffffff,0,0|26,0|32
85264ab7fffffff,0,0|2,0|2
85124adbfffffff,0,0|1,0|1
85264d17fffffff,0.01,6|302,6|420
85264d27fffffff,0,0|10,0|11
85424d5bfffffff,0.5,1|2,1|2
85264d07fffffff,0,0|138,0|157
85264d0ffffffff,0.01,3|275,3|324
85264d57fffffff,0,0|9,0|11
85264d37fffffff,0,0|2,0|4
85b24dcbfffffff,0,0|1,0|1
85264d47fffffff,0,0|10,0|10
85264d4ffffffff,0,0|2,0|2
85264d97fffffff,0.01,1|101,1|131
85264daffffffff,0,0|135,0|191
85264da7fffffff,0,0|1,0|1
85264d77fffffff,0,0|113,0|131
85124dabfffffff,0,0|1,0|1
85264d8ffffffff,0,1|272,1|366
85264dd7fffffff,0,0|21,0|59
85264dcffffffff,0,0|14,0|20
85424dabfffffff,0.15,11|55,12|80
85264dc7fffffff,0,0|27,0|27
85264c0ffffffff,0,0|1,0|1
85024c43fffffff,0,0|2,0|2
85424c03fffffff,0,0|1,0|1
85264c37fffffff,0.05,1|21,1|21
85264c4ffffffff,0.11,1|8,1|9
85424cb3fffffff,0.14,1|5,1|7
85264ca7fffffff,0,0|3,0|3
85264c77fffffff,0,0|1,0|1
85264cd7fffffff,0,0|4,0|7
85265627fffffff,0,0|3,0|3
8526560ffffffff,0.01,1|135,1|194
85265607fffffff,0.03,2|70,2|79
85265657fffffff,0,0|68,0|74
851e5647fffffff,0,0|7,0|8
85265667fffffff,0.02,1|36,1|42
8526566ffffffff,0,0|14,0|14
8526564ffffffff,0,0|2,0|2
85265647fffffff,0,0|59,0|105
8566560ffffffff,0,0|1,0|1
85265697fffffff,0,0|2,0|3
856656d7fffffff,0,0|1,0|1
852656a7fffffff,0,0|7,0|8
85265677fffffff,0,0|95,0|105
8526568ffffffff,0,0|5,0|5
852656c7fffffff,0,0|14,0|14
851e56d7fffffff,0,0|5,0|6
852656cffffffff,0,0|14,0|14
8512590bfffffff,0,0|44,0|62
85125903fffffff,0,0|6,0|7
85125923fffffff,0,0|1,0|1
8512591bfffffff,0,0|1,0|1
85125913fffffff,0,0|1,0|1
85265937fffffff,0.03,1|31,1|33
852659affffffff,0,0|51,0|56
852659a7fffffff,0.01,2|176,2|230
85125973fffffff,0,0|12,0|12
854259cbfffffff,0,0|4,0|4
85125993fffffff,0,0|2,0|2
852659d7fffffff,0,0|1,0|2
852659b7fffffff,0,1|426,1|931
8512580bfffffff,0,0|11,0|13
8526584ffffffff,0,0|2,0|2
852658a7fffffff,0.02,1|16,1|48
85265877fffffff,0,0|1,0|1
852658d7fffffff,0,0|2,0|2
852658c7fffffff,0,0|3,0|4
851e5307fffffff,0,0|2,0|3
851e530ffffffff,0,0|2,0|3
85265327fffffff,0,0|3,0|3
8526532ffffffff,0,0|2,0|2
851e5327fffffff,0,0|5,0|5
85265367fffffff,0,0|5,0|5
8526536ffffffff,0,0|12,0|15
851e5337fffffff,0,0|1,0|1
85265337fffffff,0,0|39,0|42
852653a7fffffff,0,0|3,0|3
852653affffffff,0.5,1|2,1|2
8526538ffffffff,0,0|10,0|15
851e53d7fffffff,0,0|1,0|1
85125223fffffff,0,0|1,0|1
8526520ffffffff,0,0|5,0|6
851e524ffffffff,0,0|1,0|1
851e5247fffffff,0,0|2,0|2
85265277fffffff,0,0|4,0|5
851e52affffffff,0,0|1,0|1
851252bbfffffff,0,0|1,0|1
85b25243fffffff,0.15,2|7,2|13
852652b7fffffff,0,0|1,0|1
85265517fffffff,0,0|13,0|18
8526550ffffffff,0,0|10,0|11
85265567fffffff,0,0|1,0|1
851e556ffffffff,0.11,20|80,33|287
851e5567fffffff,0,0|1,0|1
85265547fffffff,0,0|1,0|1
8526554ffffffff,0,0|2,0|2
852655affffffff,0,0|2,0|2
85265577fffffff,0,0|19,0|22
851e55affffffff,0.25,1|2,1|4
8526558ffffffff,0,0|4,0|5
852655d7fffffff,0,0|4,0|4
85a2555bfffffff,0,0|1,0|1
852655cffffffff,0.01,2|149,2|220
852655c7fffffff,0,0|3,0|3
851e5417fffffff,0,0|1,0|1
851e544ffffffff,0,0|1,0|1
8526546ffffffff,0,0|1,0|1
85265437fffffff,0,0|3,0|3
8526544ffffffff,0,0|1,0|1
852654a7fffffff,0,0|7,0|11
851e54a7fffffff,0,0|1,0|1
85265477fffffff,0,0|6,0|8
851e54affffffff,0,0|1,0|2
85125493fffffff,0,0|6,0|29
85265487fffffff,0,0|1,0|1
852654cffffffff,0,0|1,0|1
85125e43fffffff,0,0|1,0|1
851e5e87fffffff,0,0|1,0|1
85265ed7fffffff,0,0|2,0|2
85265eb7fffffff,0,0|4,0|5
85265ec7fffffff,0,0|1,0|1
85266117fffffff,0.07,1|15,1|15
852e6117fffffff,0,0|1,0|1
8526612ffffffff,0,0|59,0|97
852e6107fffffff,0,0|19,0|21
8526610ffffffff,0.25,1|4,1|4
85266107fffffff,0,0|7,0|7
852e610ffffffff,0,0|2,0|2
851e614ffffffff,0,0|2,0|3
8526614ffffffff,0,0|3,0|3
85266147fffffff,0,0|1,0|1
85266197fffffff,0,0|1,0|1
852661affffffff,0,0|28,0|33
852661a7fffffff,0,1|186,1|216
852e61affffffff,0,0|1,0|1
85266177fffffff,0,0|7,0|7
851e61affffffff,0,0|1,0|2
85266187fffffff,0.02,3|156,4|258
852661b7fffffff,0.01,2|169,3|220
852661c7fffffff,0,0|3,0|3
853e6007fffffff,0.23,5|11,8|35
85266007fffffff,0,0|1,0|1
85266057fffffff,0,0|6,0|23
852e6057fffffff,0.11,1|7,1|9
8526606ffffffff,0,0|22,0|30
853e604ffffffff,0.2,1|3,1|5
8526604ffffffff,0,0|2,0|2
85266047fffffff,0,0|1,0|1
852e604ffffffff,0,0|2,0|2
852660cffffffff,0,0|1,0|1
85265b17fffffff,0,0|3,0|6
85265b57fffffff,0.02,1|22,1|55
85265b6ffffffff,0,0|1,0|1
85265b47fffffff,0,0|1,0|1
85265b4ffffffff,0.03,1|31,1|38
85125b8bfffffff,0,0|2,0|2
85265bd7fffffff,0,0|5,0|5
85265bcffffffff,0,0|4,0|5
85265bc7fffffff,0,0|2,0|2
85265a2ffffffff,0,0|18,0|19
85265a27fffffff,0,0|3,0|3
85125a23fffffff,0,0|1,0|1
85265a37fffffff,0,0|3,0|4
85265aa7fffffff,0,0|2,0|2
85b25a0bfffffff,0,0|1,0|1
85265a77fffffff,0,0|1,0|1
85125abbfffffff,0,0|1,0|1
85265ab7fffffff,0,0|1,0|1
85265d17fffffff,0,0|1,0|1
85265d2ffffffff,0,0|1,0|1
85265d0ffffffff,0,0|1,0|1
855e5d2ffffffff,0,0|6,0|15
85265daffffffff,0,0|1,0|1
85125db3fffffff,0,0|2,0|2
851e5c2ffffffff,0,0|1,0|1
851e5c37fffffff,0,0|1,0|1
85265c37fffffff,0,0|2,0|3
85265caffffffff,0,0|1,0|1
85265c77fffffff,0,0|1,0|1
853e662ffffffff,0,0|7,0|10
85266657fffffff,0,0|1,0|1
85266647fffffff,0,0|2,0|2
8526664ffffffff,0,0|1,0|1
853e66a7fffffff,0.15,8|27,8|53
85266697fffffff,0,1|350,1|443
852666a7fffffff,0,0|1,0|1
85266677fffffff,0,0|2,0|2
85266687fffffff,0,0|113,0|141
853e6677fffffff,0,0|1,0|1
852666d7fffffff,0,0|1,0|1
858e664ffffffff,0,0|1,0|1
852666cffffffff,0,0|12,0|19
8526690ffffffff,0,0|1,0|1
8526694ffffffff,0,0|2,0|2
8542692bfffffff,0,0|1,0|1
85266997fffffff,0,0|7,0|10
852669a7fffffff,0,0|2,0|2
85266807fffffff,0,0|5,0|6
8526680ffffffff,0,0|1,0|1
85266837fffffff,0.08,2|23,3|36
8526684ffffffff,0,0|3,0|3
85266897fffffff,0,0|19,0|24
852e6897fffffff,0.5,1|2,1|2
85266887fffffff,0.03,9|313,13|481
8526688ffffffff,0,0|2,0|2
852668b7fffffff,0,0|15,0|17
851e6307fffffff,0,0|1,0|1
851e632ffffffff,0,0|1,0|1
851e6317fffffff,0,0|2,0|2
8526630ffffffff,0,0|4,0|4
857a632bfffffff,0,0|7,0|14
85266357fffffff,0,0|1,0|1
8526636ffffffff,0,0|3,0|3
85be63cffffffff,0,0|3,0|3
8526634ffffffff,0,0|4,0|5
851e6387fffffff,0.08,14|91,16|204
85266397fffffff,0,0|2,0|2
851e638ffffffff,0,0|1,0|1
852663a7fffffff,0,0|13,0|22
852663affffffff,0,0|2,0|2
85266377fffffff,0,0|1,0|1
857a63abfffffff,0,0|1,0|1
852663d7fffffff,0,0|3,0|3
85be6357fffffff,0.05,1|19,1|22
852663b7fffffff,0,0|4,0|4
852663c7fffffff,0,0|8,0|12
85266217fffffff,0,0|2,0|2
8526622ffffffff,0.05,1|19,1|22
853e6217fffffff,0.2,2|7,2|10
851e6217fffffff,0,0|3,0|4
85266257fffffff,0,0|4,0|5
858e62cffffffff,0.5,1|2,1|2
8526626ffffffff,0,0|10,0|11
858e62c7fffffff,0.08,1|7,1|12
852e626ffffffff,0,0|1,0|1
858e62d7fffffff,0,0|4,0|4
853e624ffffffff,0,0|3,0|4
852662a7fffffff,0,0|7,0|7
853e628ffffffff,0.14,72|425,241|1703
853e6287fffffff,0.5,2|5,3|6
8526628ffffffff,0.01,1|72,1|79
85266287fffffff,0,0|1,0|1
852662d7fffffff,0,0|1,0|1
853e62d7fffffff,0.17,1|3,1|6
852662cffffffff,0.07,1|11,1|15
85266517fffffff,0,0|2,0|2
85266527fffffff,0,0|4,0|4
8526652ffffffff,0,0|1,0|1
851e652ffffffff,0,0|1,0|1
85266567fffffff,0,0|1,0|1
85266537fffffff,0,0|3,0|3
85266547fffffff,0,0|2,0|2
852665affffffff,0,0|2,0|7
852665a7fffffff,0,0|7,0|7
85266577fffffff,0,0|1,0|1
85266587fffffff,0.25,1|4,1|4
8526658ffffffff,0,0|3,0|3
852665d7fffffff,0,0|3,0|3
852665cffffffff,0,0|4,0|4
85266417fffffff,0,0|31,0|31
8526642ffffffff,0,0|5,0|6
8526640ffffffff,0.02,1|58,1|60
85266457fffffff,0.01,3|210,5|342
853e646ffffffff,0,0|1,0|1
85266467fffffff,0,0|2,0|2
8526646ffffffff,0,0|2,0|2
853e6457fffffff,0,0|3,0|3
85266447fffffff,0.01,2|132,2|200
8526644ffffffff,0,0|84,0|106
852664affffffff,0,0|1,0|1
85266477fffffff,0,0|1,0|1
85266487fffffff,0,0|4,0|4
852664cffffffff,0.03,13|430,16|578
85266e2ffffffff,0,0|13,0|29
857a6e43fffffff,0.17,17|64,35|205
857a6e4bfffffff,0,0|1,0|1
85266e0ffffffff,0,0|1,0|1
85266e6ffffffff,0,0|2,0|2
851e6e6ffffffff,0,0|3,0|4
85266e4ffffffff,0,0|1,0|2
85266e97fffffff,0.02,1|35,1|45
85266ea7fffffff,0,0|2,0|2
85266e8ffffffff,0,0|3,0|3
85266eb7fffffff,0,0|1,0|2
85266ec7fffffff,0,0|2,0|2
85266ecffffffff,0,0|2,0|2
851e7127fffffff,0,0|5,0|6
85267107fffffff,0,0|2,0|7
8526716ffffffff,0,0|1,0|1
852671a7fffffff,0,0|3,0|3
8526718ffffffff,0,0|2,0|2
852671b7fffffff,0,0|1,0|1
855e704ffffffff,0.05,4|59,6|115
8526702ffffffff,0,0|1,0|2
85267027fffffff,0,0|4,0|38
85267007fffffff,0,0|1,0|1
85267067fffffff,0.17,1|3,1|6
8526706ffffffff,0,0|1,0|1
85267037fffffff,0.5,1|2,1|2
852670affffffff,0,0|3,0|3
851e70c7fffffff,0,0|1,0|1
85266b27fffffff,0,0|1,0|1
857a6b53fffffff,0,0|1,0|2
85266b2ffffffff,0,0|4,0|4
85266b07fffffff,0,0|21,0|28
85266b67fffffff,0,0|6,0|17
85266b6ffffffff,0,0|10,0|10
85266b77fffffff,0,0|1,0|1
85266b8ffffffff,0,0|2,0|2
85266bb7fffffff,0,0|5,0|6
85266a2ffffffff,0,0|1,0|1
85266a57fffffff,0,0|4,0|4
85266a37fffffff,0,0|1,0|1
85266aaffffffff,0,0|5,0|6
857a6ac3fffffff,0,0|1,0|1
85266a8ffffffff,0,0|1,0|1
85266ad7fffffff,0,0|3,0|3
851e6acffffffff,0,0|1,0|1
85266ab7fffffff,0,0|1,0|1
85266ac7fffffff,0,0|61,0|120
85266d17fffffff,0,0|1,0|1
858e6d8ffffffff,0,0|1,0|1
85266d07fffffff,0,0|2,0|2
85266d37fffffff,0.02,1|60,1|66
85266d4ffffffff,0.02,1|43,1|45
85266d47fffffff,0,0|45,0|90
85426dbbfffffff,0,0|1,0|1
851e6d87fffffff,0,0|1,0|1
85266daffffffff,0,0|94,0|171
85266d77fffffff,0,0|5,0|5
85266d8ffffffff,0,0|7,0|7
858a6d33fffffff,0.2,1|2,1|5
85426d83fffffff,0.4,3|7,4|10
85426d8bfffffff,0,0|1,0|1
85266db7fffffff,0,0|5,0|7
85266dcffffffff,0,0|2,0|2
85266c17fffffff,0,0|1,0|1
85266c2ffffffff,0.06,1|18,1|18
85266c0ffffffff,0,0|4,0|4
85266c97fffffff,0,0|4,0|4
85266caffffffff,0,0|15,0|25
85266ca7fffffff,0,0|2,0|2
858e6c27fffffff,0,0|1,0|1
85266cc7fffffff,0.06,7|67,11|194
8526762ffffffff,0,0|7,0|8
851e764ffffffff,0,0|5,0|9
85267657fffffff,0,0|10,0|12
851e766ffffffff,0,0|1,0|1
85267647fffffff,0,0|2,0|2
852676a7fffffff,0,0|1,0|1
85267677fffffff,0,0|1,0|1
851e76a7fffffff,0,0|1,0|1
8526768ffffffff,0,0|1,0|1
8526732ffffffff,0,0|2,0|2
85267307fffffff,0,0|2,0|2
8526734ffffffff,0,0|3,0|8
852673affffffff,0,0|6,0|10
851e720ffffffff,0.25,1|3,1|4
85267207fffffff,0,0|2,0|2
851e724ffffffff,0,0|1,0|1
851e7237fffffff,0,0|1,0|1
855e7287fffffff,0,0|1,0|1
851e72c7fffffff,0,0|1,0|1
851e72cffffffff,0,0|2,0|2
852672c7fffffff,0,0|2,0|2
85267517fffffff,0,0|1,0|1
851e750ffffffff,0,0|1,0|1
8526752ffffffff,0,0|5,0|5
85267527fffffff,0,0|11,0|14
85427543fffffff,0,0|1,0|1
851e752ffffffff,0,0|3,0|3
858e75a7fffffff,0,0|1,0|1
858e75b7fffffff,0,0|1,0|1
85267537fffffff,0,0|19,0|20
85267547fffffff,0,0|1,0|1
85267597fffffff,0,0|1,0|1
852675a7fffffff,0,0|4,0|16
852675affffffff,0,0|1,0|1
851e75a7fffffff,0,0|1,0|1
8526758ffffffff,0,0|3,0|3
85267587fffffff,0,0|1,0|1
852675d7fffffff,0,0|2,0|5
852675b7fffffff,0,0|1,0|1
852e75cffffffff,0,0|1,0|1
852675cffffffff,0,0|1,0|1
85267417fffffff,0,0|1,0|1
8526742ffffffff,0,0|5,0|7
85267427fffffff,0,0|1,0|1
85267407fffffff,0,0|1,0|1
8526740ffffffff,0,0|1,0|1
85267457fffffff,0,0|41,0|47
85267447fffffff,0,0|34,0|43
851e7487fffffff,0,0|2,0|3
852674a7fffffff,0,0|3,0|3
852674affffffff,0,0|1,0|1
85267477fffffff,0,0|1,0|1
8526748ffffffff,0,0|1,0|1
85267487fffffff,0,0|2,0|2
852674b7fffffff,0,0|1,0|1
852674cffffffff,0,0|11,0|11
852674c7fffffff,0,0|2,0|2
851e8107fffffff,0.2,1|5,1|5
851e810ffffffff,0,0|1,0|1
8526812ffffffff,0,0|4,0|4
85268127fffffff,0,0|5,0|6
852a8103fffffff,0,0|2,0|2
852a815bfffffff,0,0|4,0|4
85268137fffffff,0.02,3|89,3|140
851e816ffffffff,0,0|13,0|14
852a8143fffffff,0,0|3,0|7
85268147fffffff,0,0|4,0|4
852681a7fffffff,0.01,4|255,4|351
852681affffffff,0,0|26,0|33
852a81a3fffffff,0,0|2,0|2
852a8183fffffff,0,0|2,0|2
85268187fffffff,0,0|3,0|3
851e81c7fffffff,0,0|2,0|2
852681b7fffffff,0,0|105,0|265
851e81d7fffffff,0.1,1|10,1|10
852681cffffffff,0,0|1,0|1
851e800ffffffff,0.17,1|6,1|6
85268017fffffff,0,0|11,0|13
852a802bfffffff,0,0|3,0|4
85268007fffffff,0,0|3,0|3
851e8047fffffff,0.02,1|37,1|65
851e804ffffffff,0.13,1|7,1|8
852a805bfffffff,0,0|1,0|1
851e806ffffffff,0,0|2,0|2
851e8067fffffff,0.05,1|20,1|20
851e8057fffffff,0,0|5,0|5
852a804bfffffff,0,0|1,0|1
851e808ffffffff,0,0|2,0|2
852a809bfffffff,0,0|6,0|8
852a8093fffffff,0,0|1,0|1
852a80abfffffff,0,0|1,0|1
851e8077fffffff,0.2,1|5,1|5
852a80a3fffffff,0,0|3,0|3
851e80a7fffffff,0,0|1,0|1
85268077fffffff,0,0|1,0|1
852a8083fffffff,0,0|4,0|4
852a80d3fffffff,0.05,1|46,6|119
851e80c7fffffff,0,0|3,0|3
851e80cffffffff,0,0|6,0|8
852a80bbfffffff,0,0|1,0|1
852a80b3fffffff,0,0|1,0|1
851e80d7fffffff,0,0|2,0|2
851f864ffffffff,0.05,1|15,1|20
851f8637fffffff,0,0|1,0|1
851f866ffffffff,0,0|1,0|1
851f86c7fffffff,0,0|3,0|3
852b8913fffffff,0.01,5|333,5|453
852b891bfffffff,0.01,5|244,5|342
852b892bfffffff,0,0|10,0|11
852b8923fffffff,0,0|9,0|9
851f892ffffffff,0,0|1,0|1
852b8903fffffff,0.01,13|1173,24|2839
852b890bfffffff,0,0|1,0|2
851f8917fffffff,0,0|1,0|1
852b895bfffffff,0,0|1,0|7
851f8947fffffff,0,0|2,0|2
852b893bfffffff,0,0|12,0|15
852b8933fffffff,0,0|10,0|10
852b894bfffffff,0,0|1,0|1
851f898ffffffff,0.25,2|8,2|8
852b899bfffffff,0,0|10,0|10
851f8987fffffff,0,0|6,0|6
852b8993fffffff,0,0|1,0|1
852b89abfffffff,0,0|7,0|7
851f8977fffffff,0,0|2,0|2
852b89a3fffffff,0,0|2,0|2
852b8973fffffff,0,0|6,0|8
851f89affffffff,0.03,3|90,3|105
851f89a7fffffff,0,0|2,0|2
852b897bfffffff,0,0|2,0|2
852b898bfffffff,0,0|4,0|4
851f8997fffffff,0,0|6,0|6
852b89d3fffffff,0,0|7,0|19
851f89cffffffff,0,0|21,0|27
851f89c7fffffff,0,0|5,0|5
851f89b7fffffff,0,0|2,0|2
852b89bbfffffff,0,0|2,0|2
852b89b3fffffff,0,0|1,0|1
851f89d7fffffff,0.03,2|52,2|61
852b89cbfffffff,0.5,1|2,1|2
852b89c3fffffff,0,0|1,0|1
851f8807fffffff,0,0|5,0|5
852b881bfffffff,0,0|2,0|2
851f880ffffffff,0,0|1,0|1
851f882ffffffff,0,0|10,0|10
851f8827fffffff,0,0|3,0|3
851f8817fffffff,0,0|2,0|2
852b885bfffffff,0,0|6,0|12
851f884ffffffff,0,0|3,0|3
852b886bfffffff,0,0|12,0|15
852b8863fffffff,0,0|1,0|1
851f8867fffffff,0,0|1,0|1
851f888ffffffff,0,0|4,0|6
851f8887fffffff,0,0|2,0|2
851f8877fffffff,0,0|6,0|7
851f88a7fffffff,0.07,1|13,1|14
851f8897fffffff,0,0|6,0|6
852b888bfffffff,0,0|1,0|1
851f88c7fffffff,0,0|6,0|6
851f88b7fffffff,0,0|41,0|57
856b888bfffffff,0.47,3|3,7|15
851f8307fffffff,0,0|43,0|105
852b8313fffffff,0,0|1,0|1
851f830ffffffff,0,0|1,0|1
852b831bfffffff,0,0|1,0|1
852b832bfffffff,0,0|17,0|17
85278327fffffff,0,0|1,0|1
851f8327fffffff,0,0|23,0|23
851f832ffffffff,0,0|8,0|8
852b8303fffffff,0,0|20,0|25
851f8317fffffff,0,0|31,0|37
852b830bfffffff,0,0|7,0|7
851f834ffffffff,0,0|15,0|18
851f8347fffffff,0,0|3,0|3
851f8337fffffff,0.04,3|63,3|77
852b8333fffffff,0,0|73,0|91
851f8367fffffff,0,0|3,0|3
851f8357fffffff,0.05,3|70,4|86
852b8343fffffff,0,0|2,0|2
851f8387fffffff,0,0|36,0|51
851f838ffffffff,0,0|32,0|44
852b83a3fffffff,0.02,23|700,24|1044
851f8377fffffff,0.02,8|121,8|326
852b83abfffffff,0,0|25,0|25
851f83a7fffffff,0.04,8|161,12|284
851f83affffffff,0.01,2|123,2|159
852b8373fffffff,0,0|2,0|2
851f8397fffffff,0.17,1|6,1|6
851f83cffffffff,0,0|19,0|22
851f83b7fffffff,0,0|9,0|9
852b83bbfffffff,0.02,2|101,2|114
852b83b3fffffff,0.02,24|960,26|1631
852b83cbfffffff,0,0|1,0|2
851f83d7fffffff,0,0|1,0|1
852b822bfffffff,0,0|2,0|2
851f8227fffffff,0.07,1|15,1|15
851f822ffffffff,0,0|3,0|4
851f8237fffffff,0,0|4,0|5
851f826ffffffff,0.01,2|143,2|176
851f8267fffffff,0,0|8,0|9
851f8277fffffff,0.08,1|11,1|12
851f82affffffff,0,0|2,0|2
851f82b7fffffff,0,0|5,0|13
851f850ffffffff,0,0|5,0|6
852b8523fffffff,0,0|2,0|2
852b852bfffffff,0,0|3,0|3
851f8527fffffff,0.01,2|161,2|196
851f852ffffffff,0,0|26,0|26
85438563fffffff,0,0|2,0|5
851f8547fffffff,0,0|3,0|4
851f8537fffffff,0.03,2|47,2|72
852b856bfffffff,0,0|11,0|13
851f8567fffffff,0,0|5,0|5
851f856ffffffff,0,0|15,0|16
852b853bfffffff,0,0|1,0|1
851f8557fffffff,0,0|1,0|1
851f858ffffffff,0,0|7,0|7
851f8587fffffff,0,0|4,0|4
852b85a3fffffff,0,0|6,0|6
851f8577fffffff,0,0|3,0|3
851f85a7fffffff,0,0|16,0|17
851f85affffffff,0,0|15,0|24
851f8597fffffff,0,0|13,0|20
851f85b7fffffff,0.04,1|26,1|27
851f85d7fffffff,0,0|5,0|5
852b85c3fffffff,0,0|4,0|4
851f840ffffffff,0.04,2|40,2|53
851f8407fffffff,0,0|2,0|2
854b8453fffffff,0,0|1,0|1
851f8417fffffff,0,0|2,0|2
851f848ffffffff,0,0|4,0|4
851f8487fffffff,0.2,1|5,1|5
851f84a7fffffff,0,0|3,0|3
851f8497fffffff,0,0|3,0|3
854b8483fffffff,0,0|6,0|6
851f84b7fffffff,0,0|1,0|1
852b8e1bfffffff,0,0|13,0|13
851f8e07fffffff,0.08,1|12,1|13
851f8e0ffffffff,0,0|7,0|10
852b8e13fffffff,0,0|3,0|3
85438e3bfffffff,0,0|1,0|1
851f8e2ffffffff,0,0|1,0|1
851f8e17fffffff,0.07,2|22,2|30
851f8e37fffffff,0,0|1,0|1
852b8e4bfffffff,0,0|4,0|4
851f8e57fffffff,0,0|9,0|9
851f8e87fffffff,0,0|10,0|13
851f8e8ffffffff,0,0|11,0|15
852b8e9bfffffff,0,0|2,0|2
852b8eabfffffff,0,0|2,0|3
851f8e77fffffff,0,0|1,0|1
851f8ea7fffffff,0,0|5,0|5
852b8e73fffffff,0,0|1,0|1
852b8e7bfffffff,0,0|1,0|1
852b8e83fffffff,0,0|1,0|1
852b8e8bfffffff,0,0|1,0|1
851f8ec7fffffff,0,0|14,0|27
85838e33fffffff,0.33,4|15,7|21
851f8ecffffffff,0,0|5,0|6
851f8eb7fffffff,0,0|2,0|2
851f8ed7fffffff,0,0|14,0|15
852b8ecbfffffff,0,0|2,0|4
851f9107fffffff,0,0|3,0|3
851f9127fffffff,0,0|8,0|9
851f9117fffffff,0,0|1,0|1
851f9147fffffff,0,0|1,0|1
851f914ffffffff,0,0|3,0|3
851f9137fffffff,0,0|14,0|14
851f916ffffffff,0,0|8,0|10
852b9143fffffff,0,0|6,0|6
851f9157fffffff,0,0|3,0|3
852b914bfffffff,0,0|1,0|1
851f918ffffffff,0,0|2,0|2
851f9187fffffff,0,0|1,0|1
851f91a7fffffff,0,0|57,0|81
851f91affffffff,0.02,11|441,14|730
851f91c7fffffff,0,0|4,0|4
851f91cffffffff,0,0|8,0|8
851f91b7fffffff,0,0|5,0|6
851f91d7fffffff,0.67,4|6,4|6
851f900ffffffff,0,0|1,0|1
851f9027fffffff,0.04,15|289,17|410
851f902ffffffff,0.07,1|25,2|29
851f9017fffffff,0,0|1,0|1
851f9047fffffff,0,0|1,0|1
851f9037fffffff,0,0|17,0|17
851f9067fffffff,0,0|5,0|5
851f908ffffffff,0,0|2,0|2
851f9077fffffff,0,0|1,0|2
851f90affffffff,0.09,2|21,2|22
851f90a7fffffff,0,0|1,0|1
852b90c3fffffff,0,0|1,0|1
851f8b0ffffffff,0,0|2,0|2
851f8b07fffffff,0,0|1,0|1
852b8b23fffffff,0,0|1,0|2
85cf8bd7fffffff,0,0|1,0|1
852b8b0bfffffff,0,0|2,0|2
85278b0ffffffff,0,0|3,0|3
851f8b17fffffff,0,0|1,0|1
851f8b47fffffff,0,0|2,0|2
852b8b53fffffff,0,0|5,0|5
852b8b5bfffffff,0,0|4,0|4
852b8b6bfffffff,0,0|3,0|3
852b8b63fffffff,0,0|5,0|5
852b8b3bfffffff,0,0|1,0|1
851f8b67fffffff,0,0|1,0|1
851f8b6ffffffff,0,0|3,0|3
852b8b4bfffffff,0,0|6,0|6
852b8b9bfffffff,0,0|16,0|18
852b8b93fffffff,0,0|4,0|5
852b8babfffffff,0,0|7,0|13
851f8ba7fffffff,0,0|1,0|1
852b8b73fffffff,0,0|1,0|1
852b8b8bfffffff,0,0|5,0|5
851f8b97fffffff,0,0|3,0|3
852b8bd3fffffff,0,0|54,0|105
852b8bdbfffffff,0,0|6,0|6
852b8bbbfffffff,0,0|4,0|5
852b8bcbfffffff,0,0|17,0|20
851f8bd7fffffff,0,0|1,0|1
852b8bc3fffffff,0,0|10,0|10
852b8a23fffffff,0.02,1|49,1|55
852b8a2bfffffff,0,0|55,0|63
852b8a03fffffff,0,0|3,0|3
852b8a6bfffffff,0,0|7,0|7
851f8a37fffffff,0,0|1,0|1
852b8a3bfffffff,0,0|14,0|14
852b8a33fffffff,0,0|4,0|4
852b8a9bfffffff,0,0|13,0|16
851f8a8ffffffff,0,0|1,0|1
852b8a93fffffff,0,0|6,0|6
852b8aabfffffff,0,0|2,0|2
852b8a73fffffff,0,0|8,0|8
851f8aa7fffffff,0,0|1,0|1
852b8a8bfffffff,0,0|1,0|1
852b8ab3fffffff,0,0|2,0|2
851f8d07fffffff,0,0|13,0|15
851f8d0ffffffff,0.02,1|48,1|53
852b8d13fffffff,0,0|3,0|3
852b8d23fffffff,0,0|1,0|1
851f8d2ffffffff,0,0|17,0|17
851f8d27fffffff,0,0|1,0|1
85978d97fffffff,0.5,4|6,5|10
851f8d17fffffff,0,0|11,0|11
852b8d53fffffff,0,0|9,0|25
851f8d4ffffffff,0.03,1|34,1|38
851f8d47fffffff,0.01,57|2599,62|4217
